"Date","September-27-2024"
"Time","22h55m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","0 prueba 1 estado horizontal"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.529999e+00,9.999995e-01,-7.201025e-04,7.397039e-04,-2.062942e-02,2.119096e-02,9.999997e-01,1.342307e+02,1.000352e+02,-1.882794e+01,1.309802e-05,
1.559999e+00,9.999995e-01,-6.891081e-04,7.572650e-04,-1.974150e-02,2.169405e-02,9.999997e-01,1.323021e+02,1.000374e+02,-1.882732e+01,1.309991e-05,
1.589999e+00,9.999998e-01,-2.141785e-04,6.634542e-04,-6.135763e-03,1.900656e-02,9.999999e-01,1.078913e+02,1.000383e+02,-1.882752e+01,1.309929e-05,
1.619999e+00,9.999997e-01,-3.441166e-04,6.865315e-04,-9.858216e-03,1.966768e-02,9.999999e-01,1.166218e+02,1.000349e+02,-1.882865e+01,1.309589e-05,
1.649999e+00,9.999997e-01,-1.877140e-04,6.933237e-04,-5.377612e-03,1.986226e-02,9.999999e-01,1.051494e+02,1.000404e+02,-1.882663e+01,1.310197e-05,
1.679999e+00,9.999997e-01,-1.221489e-04,7.142387e-04,-3.499310e-03,2.046143e-02,9.999999e-01,9.970482e+01,1.000341e+02,-1.882793e+01,1.309806e-05,
1.709999e+00,9.999997e-01,-2.642464e-04,7.639648e-04,-7.570103e-03,2.188598e-02,9.999998e-01,1.090799e+02,1.000388e+02,-1.882686e+01,1.310129e-05,
1.739999e+00,9.999998e-01,7.025482e-05,6.554375e-04,2.012653e-03,1.877690e-02,9.999999e-01,8.388196e+01,1.000359e+02,-1.882678e+01,1.310154e-05,
1.769999e+00,9.999998e-01,-1.798462e-04,6.373778e-04,-5.152216e-03,1.825953e-02,9.999999e-01,1.057573e+02,1.000350e+02,-1.882787e+01,1.309824e-05,
1.799999e+00,9.999998e-01,8.241416e-05,7.013707e-04,2.360992e-03,2.009279e-02,9.999999e-01,8.329822e+01,1.000399e+02,-1.882689e+01,1.310120e-05,
1.829999e+00,9.999997e-01,-5.300755e-05,7.349240e-04,-1.518555e-03,2.105402e-02,9.999999e-01,9.412540e+01,1.000351e+02,-1.882780e+01,1.309845e-05,
1.859999e+00,9.999997e-01,-3.224205e-04,7.103989e-04,-9.236669e-03,2.035143e-02,9.999998e-01,1.144113e+02,1.000399e+02,-1.882752e+01,1.309930e-05,
1.889999e+00,9.999998e-01,1.851800e-05,6.547218e-04,5.305018e-04,1.875640e-02,9.999999e-01,8.837989e+01,1.000354e+02,-1.882834e+01,1.309681e-05,
1.919999e+00,9.999997e-01,-4.046749e-04,7.168509e-04,-1.159308e-02,2.053627e-02,9.999998e-01,1.194455e+02,1.000383e+02,-1.882721e+01,1.310023e-05,
1.949999e+00,9.999997e-01,-2.506565e-04,6.942965e-04,-7.180782e-03,1.989013e-02,9.999999e-01,1.098507e+02,1.000386e+02,-1.882767e+01,1.309885e-05,
1.979999e+00,9.999996e-01,-4.256557e-04,7.368724e-04,-1.219414e-02,2.110984e-02,9.999998e-01,1.200130e+02,1.000357e+02,-1.882834e+01,1.309681e-05,
2.009999e+00,9.999995e-01,-6.206820e-04,7.245548e-04,-1.778124e-02,2.075697e-02,9.999998e-01,1.305847e+02,1.000396e+02,-1.882807e+01,1.309763e-05,
